Company,Report_File,Sentence,Predicted_Label,Raw_Score,Sentiment,Risk_Score
UNILEVER,UNILEVER.pdf,"These principles inspire our business, brands, suppliers, and peers, forming the foundation for regenerative programs in our supply chain.",Social,0.9875869750976562,Neutral,0.1975173950195312
UNILEVER,UNILEVER.pdf,"In our revised Sustainable Sourcing programme, we concentrate on 12 key crops and agricultural commodities, prioritising their significance to our business and brands.",Environmental,0.7089865207672119,Positive,-0.3544932603836059
UNILEVER,UNILEVER.pdf,We believe that certification is one of the vital ways to drive positive change in agricultural supply chains.,Social,0.9327957630157472,Neutral,0.1865591526031494
UNILEVER,UNILEVER.pdf,"We are India’s largest tea business and a founding member of trustea (https://trustea.org/partner), the Indian tea industry collaboration on sustainability.",Social,0.968679904937744,Neutral,0.1937359809875488
UNILEVER,UNILEVER.pdf,The RPP and Sustainable Agriculture Principle and Regenerative Agriculture Principles (RAPs) are hosted on our website at https://www.hul.co.in/sustainability/nature.,Social,0.9315748810768129,Positive,-0.4657874405384063
UNILEVER,UNILEVER.pdf,INTEGRATED REPORT 2024-25 31 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE EI-2.,Governance,0.7836213111877441,Neutral,0.1567242622375488
UNILEVER,UNILEVER.pdf,"If yes, what percentage of inputs regulations.",Environmental,0.6493669152259827,Neutral,0.1298733830451965
UNILEVER,UNILEVER.pdf,Our waste collection plan aligns with the EPR guidelines and the plan submitted to the Central were sourced sustainably?,Environmental,0.977631151676178,Neutral,0.1955262303352356
UNILEVER,UNILEVER.pdf,Pollution Control Board (CPCB).,Environmental,0.968920111656189,Negative,0.968920111656189
UNILEVER,UNILEVER.pdf,financial year 2023- 58.2%* of key crops were sourced sustainably.,Environmental,0.7821869254112244,Neutral,0.1564373850822449
UNILEVER,UNILEVER.pdf,"24, we have been registered on the CPCB online portal These crops include tea, palm oil, paper and board, dedicated to EPR Credit exchange and ensure timely cereal, sugar, dairy, cocoa, coconut oil, soy, starches, submissions of our plastic footprint and corresponding and vegetables & herbs, comprising more than two- EPR credits purchased.",Environmental,0.8034007549285889,Neutral,0.1606801509857177
UNILEVER,UNILEVER.pdf,third of our agricultural raw material volumes.,,0.9809369444847108,Neutral,0.1961873888969421
UNILEVER,UNILEVER.pdf,"Through focused programmes, we have achieved sustainable LEADERSHIP INDICATORS sourcing for 96% of our paper and board, 77% of our tomatoes and 82% of our tea procured during the LI-1.",Social,0.6231886148452759,Positive,-0.3115943074226379
UNILEVER,UNILEVER.pdf,Has the entity conducted Life Cycle calendar year 2024.,,0.9581454992294312,Neutral,0.1916290998458862
UNILEVER,UNILEVER.pdf,Perspective/Assessments (LCA) for any of its products (for manufacturing industry) or for its services (for service industry)?,,0.8234381079673767,Neutral,0.1646876215934753
UNILEVER,UNILEVER.pdf,"82% If yes, provide details in the following format?",,0.892090380191803,Neutral,0.1784180760383606
UNILEVER,UNILEVER.pdf,"of Tea sustainably Life Cycle Assessments (LCAs) of our products are sourced conducted by our Parent Company (Unilever PLC), either internally with in-house LCA experts or by external partners and in compliance with ISO 14040.",Social,0.9572350978851318,Positive,-0.4786175489425659
UNILEVER,UNILEVER.pdf,"Unilever applies internationally accepted impact assessment methods, such as the IPCC 2021 GWP100, ReCiPe and the EI-3.",Social,0.5077785849571228,Neutral,0.1015557169914245
UNILEVER,UNILEVER.pdf,"Describe the processes in place to European Commission’s Environmental Footprint (EF) for safely reclaim your products for reusing, quantifying the environmental impacts of a product – from the sourcing of raw materials to product manufacture, recycling, and disposing at the end of distribution, consumer use and disposal.",Environmental,0.9916953444480896,Positive,-0.4958476722240448
UNILEVER,UNILEVER.pdf,"life, for (a) Plastics (including packaging) Unilever conducts an annual GHG footprinting (i.e., LCA (b) E-waste (c) Hazardous waste and (d) focussed on climate change impact category) exercise other waste.",Environmental,0.9929139614105223,Neutral,0.1985827922821045
UNILEVER,UNILEVER.pdf,"for representative products across 13 countries, including There are mainly two categories of material India.",Social,0.945041000843048,Neutral,0.1890082001686096
UNILEVER,UNILEVER.pdf,"The methodology is consistent with ISO 14040. that are reclaimed: Additionally, each year, Unilever assesses its corporate a) D amaged and expired finished goods: There is GHG emissions through a corporate LCA focussed on a comprehensive standard operating procedure climate change, using a top-down approach (utilising (SOP) for safely handling and disposing of expired/ material flow analysis - MFA) enabling reporting on its damaged stocks returned from the market and mid-term 2030 SBTi targets and its 2039 Net Zero target.",Environmental,0.9902862906455994,Neutral,0.1980572581291199
UNILEVER,UNILEVER.pdf,These goods are either safely disposed of or recycled or reused.,Environmental,0.9869621992111206,Neutral,0.1973924398422241
UNILEVER,UNILEVER.pdf,"Name of Product/ All major brands across Home Service Care, Beauty & Wellbeing, Personal b) Plastic waste as part of Extended Producer Care, Foods and Refreshments Responsibility (EPR): We follow the new national % of total Turnover 76.7% EPR Framework notified by CPCB that has become contributed operational since Apr 2023 wherein an EPR wallet Boundary for Cradle-to-grave LCA focussed on credit system has been created by CPCB.",Social,0.7089563012123108,Neutral,0.1417912602424621
UNILEVER,UNILEVER.pdf,"We which the Life climate change was conducted undertake EPR credit purchases based on our Cycle Perspective/ to assess GHG emissions over the plastic footprint / consumption and fully meet the Assessment was entire life cycle of the products, EPR obligation.",Environmental,0.9933227896690368,Neutral,0.1986645579338073
UNILEVER,UNILEVER.pdf,conducted from raw material extraction to final disposal EI-4.,Environmental,0.97197425365448,Neutral,0.194394850730896
UNILEVER,UNILEVER.pdf,"Whether Extended Producer Whether conducted Assessment was conducted by independent by internal agency (Safety, Responsibility (EPR) is applicable to the external agency Environmental & Regulatory entity’s activities (Yes/No).",Environmental,0.8770824074745178,Neutral,0.1754164814949035
UNILEVER,UNILEVER.pdf,"If yes, whether (Yes/No) Sciences) the waste collection plan is in line with Results Results are currently not communicated in communicated in the public the Extended Producer Responsibility public domain (Yes/ domain (EPR) plan submitted to Pollution Control No) If yes, provide Boards?",Environmental,0.9887635707855223,Negative,0.9887635707855223
UNILEVER,UNILEVER.pdf,"If not, provide steps taken to the web-link.",,0.9071958661079408,Neutral,0.1814391732215881
UNILEVER,UNILEVER.pdf,"In 2022, LCA was used to understand the key challenges Yes, Extended Producer Responsibility (EPR) is applicable to achieve our Net Zero target for all our products from to HUL, and we comply with the prevailing EPR rules and sourcing to point of sale.",Social,0.9222445487976074,Neutral,0.1844489097595215
UNILEVER,UNILEVER.pdf,"A key area of focus was the raw materials footprint, which is related to the emissions *This indicator is for Calendar Year 2024 which consists of percentage of inputs sourced sustainably for 12 key crops.",Environmental,0.9914576411247252,Neutral,0.198291528224945
UNILEVER,UNILEVER.pdf,32 HINDUSTAN UNILEVER LIMITED from our suppliers.,Social,0.9414322972297668,Neutral,0.1882864594459533
UNILEVER,UNILEVER.pdf,"We also included the impact of deforestation), agricultural practices and downstream packaging, inbound and outbound logistics (including processing and hence our focus is on using non- retail-related emissions) and disposal of the products deforestation materials – including in the case of palm, for (post-consumer use, i.e., biodegradation of chemicals and example, NDP (No deforestation, no use of peat land).",Environmental,0.9920210242271424,Neutral,0.1984042048454284
UNILEVER,UNILEVER.pdf,treatment of packaging).,,0.749981164932251,Neutral,0.1499962329864502
UNILEVER,UNILEVER.pdf,"Aligned with Unilever’s climate action transition plan to In 2024, Unilever commissioned an annual LCA model achieve net zero across our value chain by 2039, we are working representing its palm oil sourcing, and HUL together with closely with our supplier partners, industry associations, the Indian Tea Research Association (TRA) commissioned regulatory bodies, and the government to foster a supportive an LCA of tea production in India.",Environmental,0.9715847373008728,Neutral,0.1943169474601745
UNILEVER,UNILEVER.pdf,ecosystem and implement the necessary changes.,Governance,0.5751938223838806,Neutral,0.1150387644767761
UNILEVER,UNILEVER.pdf,"Unilever has provided funding towards development of Ingredients in our products contribute a significant portion the World Foods Life Cycle Database, and is still among to our scope 3 emissions and is completely dependent on the key users and partners of this initiative, owned and external partners.",Environmental,0.9891963005065918,Neutral,0.1978392601013183
UNILEVER,UNILEVER.pdf,Keeping that in mind we hosted ‘Clean managed by an external LCA consultancy.,Environmental,0.5684372186660767,Neutral,0.1136874437332153
UNILEVER,UNILEVER.pdf,"Unilever is a Future Summit’ in August 2023 to foster industry-wide sponsor of the United Nations Environment Programme commitments on sustainable practices around emissions (UNEP) Life Cycle Initiative (LCI), which aims to support the across the value chain.",Environmental,0.99053555727005,Positive,-0.495267778635025
UNILEVER,UNILEVER.pdf,During this event we also revealed application of LCA for policy and wider decision-making.,Governance,0.8464546799659729,Neutral,0.1692909359931945
UNILEVER,UNILEVER.pdf,the results of successful scale up of low greenhouse gas emitting soda in partnership with Tuticorin Alkali LI-2.,Environmental,0.992936909198761,Neutral,0.1985873818397522
UNILEVER,UNILEVER.pdf,If there are any significant social Chemicals and Fertilizers Limited.,Social,0.8429605960845947,Neutral,0.1685921192169189
UNILEVER,UNILEVER.pdf,We have made progress or environmental concerns and/or risks since then and are now sourcing a significant portion of our Soda Ash requirements from Low GHG sources.,Environmental,0.9920950531959534,Neutral,0.1984190106391906
UNILEVER,UNILEVER.pdf,"arising from production or disposal of your products/services, as identified in the Life To achieve net zero across our value chain, we need industry and government alignment and action.",Social,0.6303966641426086,Neutral,0.1260793328285217
UNILEVER,UNILEVER.pdf,"To Cycle Perspective/Assessments (LCA) or enable this, we have secured founding membership of through any other means, briefly describe the Resource Efficiency and Circular Economy Industry the same along-with action taken to Coalition (RECEIC); launched under India’s G20 Presidency mitigate the same.",Social,0.5196882486343384,Neutral,0.1039376497268676
UNILEVER,UNILEVER.pdf,FICCI acts as the secretariat for RECEIC.,Social,0.9070199131965636,Neutral,0.1814039826393127
UNILEVER,UNILEVER.pdf,Within this Unilever is chairing a working group “Material Transition We have conducted a detailed analysis to identify inherent for the Chemical Industry”.,Environmental,0.865674614906311,Neutral,0.1731349229812622
UNILEVER,UNILEVER.pdf,"Through this platform, we are ESG risks for our business, considering issues significant collaborating with chemical industry partners across to our stakeholders.",Social,0.9723777174949646,Neutral,0.1944755434989929
UNILEVER,UNILEVER.pdf,"And the key risks identified, inter alia, value chain to recommend suitable policies and measures are climate change, waste management, resource use to the government for enabling materials transition from and circularity, biodiversity and ecosystem health and current fossil-based ingredients to renewable ingredients.",Environmental,0.989796817302704,Positive,-0.4948984086513519
UNILEVER,UNILEVER.pdf,water scarcity and use.,Environmental,0.9886870384216307,Neutral,0.1977374076843261
UNILEVER,UNILEVER.pdf,Our Life Cycle Assessments have highlighted Scope 3 emissions as a notable factor in our The Company has partnered with the Federation of overall emissions footprint.,Environmental,0.9929028153419496,Neutral,0.1985805630683899
UNILEVER,UNILEVER.pdf,Indian Chambers of Commerce and Industry (FICCI) to launch the Centre for Sustainability Leadership (CSL).,Social,0.9862116575241088,Neutral,0.1972423315048218
UNILEVER,UNILEVER.pdf,The Raw material sourcing and production represents a ambition of CSL is to help accelerate the Indian corporate significant contribution to the total life cycle impact of sector’s climate action by institutionalising sustainability our products.,Environmental,0.9814555048942566,Neutral,0.1962911009788513
UNILEVER,UNILEVER.pdf,The GHG emissions from the production of leadership across FICCI members.,Environmental,0.9903185367584229,Neutral,0.1980637073516845
UNILEVER,UNILEVER.pdf,"In 2024, HSBC has our key forest-risk commodities (i.e.",Environmental,0.8273499608039856,Neutral,0.1654699921607971
UNILEVER,UNILEVER.pdf,"palm oil, paper and partnered with the centre as a co-founder.",Social,0.8387041091918945,Neutral,0.1677408218383789
UNILEVER,UNILEVER.pdf,"board, tea, soy and cocoa) arise from land use change (e.g.",Environmental,0.9373692870140076,Neutral,0.1874738574028015
UNILEVER,UNILEVER.pdf,"INTEGRATED REPORT 2024-25 33 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE Additionally, we have acquired a palm undertaking in Telangana as part of our palm localisation strategy.",Social,0.9657880663871764,Neutral,0.1931576132774353
UNILEVER,UNILEVER.pdf,"This backward integration will help build a resilient supply chain for palm derivatives, ensuring sustainable practices, reducing import dependency, and supporting the local value chain.",Social,0.9178307056427002,Positive,-0.4589153528213501
UNILEVER,UNILEVER.pdf,"This initiative aligns with the National Mission on Edible Oils, which aims to boost domestic production and reduce reliance on imports.",Environmental,0.93458753824234,Neutral,0.186917507648468
UNILEVER,UNILEVER.pdf,Plastic Circularity We are rethinking innovative solutions to redesign our packaging by cutting down the use of virgin plastic and replacing by post-consumer recycled (PCR) resins (https://www.hul.co.in/sustainability/plastics/).,Environmental,0.9810813069343568,Positive,-0.4905406534671783
UNILEVER,UNILEVER.pdf,"Over the past five years, we have been at the forefront fostering recyclers, nurturing startups, and championing sustainable practices.",Environmental,0.981336772441864,Positive,-0.490668386220932
UNILEVER,UNILEVER.pdf,"In a groundbreaking collaboration with Banyan Nation, we achieved a Sustainable Palm significant milestone by incorporating PCR into shampoo bottles for the first time and since then have been Soap bars typically comprising more than 80% soap expanding PCR inclusion across all Brands.",Environmental,0.9069718718528748,Positive,-0.4534859359264374
UNILEVER,UNILEVER.pdf,"As one of molecules (>70% TFM - Total Fatty Matter) account the early adopters, we have incorporated recycled for a large part of the palm footprint in non-edible plastic into our packaged food business following usage.",Environmental,0.9874327778816224,Neutral,0.1974865555763244
UNILEVER,UNILEVER.pdf,"Ensuring availability and managing the the r-PET regulation unlock (e.g., Kissan Squash).",Social,0.8520798683166504,Neutral,0.17041597366333
UNILEVER,UNILEVER.pdf,environmental impacts of increased oil consumption are challenges faced by the soap industry today.,Environmental,0.991503119468689,Neutral,0.1983006238937378
UNILEVER,UNILEVER.pdf,"Our R&D is We have also announced acquisition of stake in recycled committed to and has developed novel and proprietary flexible plastics firm Lucro Plastecycle Private Limited, technologies to manufacture soap bars that meet the taking ahead our partnership.",Environmental,0.7041231989860535,Neutral,0.1408246397972107
UNILEVER,UNILEVER.pdf,"With their expertise desired functionality, while reducing the palm footprint in flexibles, we were able to pioneer PCR in flexibles significantly, and helping address climate change packaging.",Environmental,0.991158664226532,Neutral,0.1982317328453064
UNILEVER,UNILEVER.pdf,These collaborative approaches not only through lowering greenhouse gas emissions and the mark pivotal moments in sustainable packaging but carbon footprint of our products.,Environmental,0.9926953315734864,Positive,-0.4963476657867431
UNILEVER,UNILEVER.pdf,"Further, from a consumer also promotes the growth of its supply chain partners point of view, these products allow for better affordability, and fosters innovation within the industry.",Social,0.973689079284668,Neutral,0.1947378158569336
UNILEVER,UNILEVER.pdf,"Over 25 of beauty and hygiene benefits, and sensory properties, our brands use PCR, to name a few like Vim Dishwash, which are desired by consumers.",,0.4496081471443176,Neutral,0.0899216294288635
UNILEVER,UNILEVER.pdf,"For example, we have Surf excel, Comfort, Vaseline, Dove, Sunsilk etc.",Social,0.4765354096889496,Neutral,0.0953070819377899
UNILEVER,UNILEVER.pdf,"implemented ‘Stratos Technology,’ which not only uses more sustainable palm oil but also enhances the efficacy To sustain the transitions from non-recyclable to of our soap bars.",Environmental,0.9878479242324828,Positive,-0.4939239621162414
UNILEVER,UNILEVER.pdf,"By incorporating benefit agents like recyclable design, practical and cost-efficient solutions plant polysaccharides, natural fatty acids, and vitamins, are imperative.",Environmental,0.9768262505531312,Neutral,0.1953652501106262
UNILEVER,UNILEVER.pdf,"Our strategy to achieve cost-efficient this technology reduces Total Fatty Matter (TFM) by upto solution are effective e-tendering, developing alternate 25%, decreases GHG emissions across the value chain, feedstock suppliers and convertors, one structure to and delivers superior products to our consumers.",Environmental,0.9922731518745422,Neutral,0.1984546303749084
UNILEVER,UNILEVER.pdf,We have achieve scale benefit and digitisation.,Environmental,0.8488876819610596,Neutral,0.1697775363922119
UNILEVER,UNILEVER.pdf,received the prestigious Skin Health Alliance accreditation on Lux and also multiple accolades at the IPHA conference for the hygiene benefits of this technology.,Social,0.964665412902832,Neutral,0.1929330825805664
UNILEVER,UNILEVER.pdf,Percentage of recycled or reused input material to total material (by value) used in production (for manufacturing industry) or providing services (for service industry).,Environmental,0.9695118069648744,Neutral,0.1939023613929748
UNILEVER,UNILEVER.pdf,Plastic packaging needs to be recycled in environmentally friendly ways to build a circular economy.,Environmental,0.9900600910186768,Neutral,0.1980120182037353
UNILEVER,UNILEVER.pdf,"We have set ambitious targets to ramp up the use of recycled plastic and only use reusable, recyclable or compostable plastic packaging (https://www.hul.co.in/sustainability/plastics/).",Environmental,0.9872682690620422,Neutral,0.1974536538124084
UNILEVER,UNILEVER.pdf,Recycled or re-used input material to total material Indicate input material FY 2024-25 FY 2023-24 Plastic packaging 6.1%* 4.4%* *% of recycled plastic as post-consumer recycled plastic procured on a base of total plastic footprint in the finished goods sold during the financial year 34 HINDUSTAN UNILEVER LIMITED LI-4.,Environmental,0.9543829560279846,Neutral,0.1908765912055969
UNILEVER,UNILEVER.pdf,"Of the products and packaging reclaimed at end of life of products, amount (in metric tonnes) reused, recycled, and safely disposed, as per the following format: FY 2024–25 FY 2023–24 Product Re-used Recycled Safely disposed Re-used Recycled Safely disposed Plastics (including - - 2,07,005** - - 88,294** packaging) (MT)* E-waste - - - - - - Hazardous waste - - - - - - Other waste – Expired and 1,549 682 6,380 1,909 539 6,352 damaged products (MT) * Since April 2023, EPR for Plastics is carried out by purchase of EPR credits from Plastic Waste Processors (PWPs) via portal maintained by Central Pollution Control Board (CPCB), in line with applicable guidelines.",Environmental,0.9874078035354614,Negative,0.9874078035354614
UNILEVER,UNILEVER.pdf,HUL is not collecting any branded plastic waste directly.,Environmental,0.9894242882728576,Neutral,0.1978848576545715
UNILEVER,UNILEVER.pdf,"On-ground plastic waste collection & disposal is carried out by PWPs authorised & monitored by CPCB/ State Pollution Control Board (SPCB) **A part of the safely disposed plastic is also recycled, however, due to practical difficulties in traceability of such recycled plastics, the entire quantum is reported as safely disposed LI-5.",Environmental,0.990392804145813,Negative,0.990392804145813
UNILEVER,UNILEVER.pdf,Reclaimed products and their packaging materials (as percentage of products sold) for each product category.,,0.975857675075531,Neutral,0.1951715350151062
UNILEVER,UNILEVER.pdf,S. Reclaimed products and their packaging materials as % of total no.,Environmental,0.8780067563056946,Neutral,0.1756013512611389
UNILEVER,UNILEVER.pdf,Indicate product category products sold in respective category 1 Expired and damaged products (Depot and Market Return) 0.2% 2 Plastic waste 165.8% of total plastic packaging material* * HUL is committed to fulfilling its plastic waste management EPR obligations as mandated by the government.,Environmental,0.9747364521026612,Neutral,0.1949472904205322
UNILEVER,UNILEVER.pdf,We actively pursue EPR credits to meet our commitment of purchasing EPR credits equal to 100% of the plastics used in our products.,Environmental,0.9265593886375428,Neutral,0.1853118777275085
UNILEVER,UNILEVER.pdf,"In financial year 2023-24, we received 88,294 tons of actual credits, covering 72.2% of our total plastic packaging material.",Environmental,0.9370375275611876,Neutral,0.1874075055122375
UNILEVER,UNILEVER.pdf,This shortfall was due to a temporary system glitch on the CPCB’s EPR portal.,,0.4508094489574432,Neutral,0.0901618897914886
UNILEVER,UNILEVER.pdf,"Consequently, the pending credits from the previous financial year, were credited in addition to this financial year’s requirement INTEGRATED REPORT 2024-25 35 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE PRINCIPLE 3 BUSINESSES SHOULD RESPECT AND PROMOTE THE WELL-BEING OF ALL EMPLOYEES, INCLUDING THOSE IN THEIR VALUE CHAINS At HUL, we are committed to empowering our employees to be the best version of themselves.",Social,0.8680341243743896,Neutral,0.1736068248748779
UNILEVER,UNILEVER.pdf,"We achieve this by fostering a work environment that prioritises health, safety, and a high- quality work-life balance.",Social,0.9671463966369628,Neutral,0.1934292793273926
UNILEVER,UNILEVER.pdf,"We understand that when our employees are healthy and well, and living their life’s purpose, they can contribute more effectively to their families, their work, and society as a whole.",Social,0.9907868504524232,Neutral,0.1981573700904846
UNILEVER,UNILEVER.pdf,"Our initiatives include comprehensive wellness programs, flexible working hours, and opportunities for personal and professional growth, ensuring that our team members feel supported and valued in every aspect of their lives.",Social,0.9894941449165344,Neutral,0.1978988289833069
UNILEVER,UNILEVER.pdf,"96.6 94.3 % % Return to work rate Value chain partners assessed on health for female employees and safety and working conditions 100 81.7 % % Plants and offices assessed on health Permanent workers and safety and working conditions associated with the union 36 HINDUSTAN UNILEVER LIMITED At HUL, we are dedicated to making a meaningful impact on the world while excelling in our professional endeavours and promoting overall wellbeing.",Social,0.9850248098373412,Neutral,0.1970049619674682
UNILEVER,UNILEVER.pdf,"This unique blend of purpose, excellence, and wellbeing distinguishes us in the industry.",Social,0.9829277396202089,Neutral,0.1965855479240417
UNILEVER,UNILEVER.pdf,"By fostering a culture that values both achievement and care, we aim to inspire positive change and create lasting value for our stakeholders and the communities we serve.” BP Biddappa Executive Director and Chief People, Transformation and Sustainability Officer ESSENTIAL INDICATORS EI-1.",Social,0.9551736116409302,Positive,-0.4775868058204651
UNILEVER,UNILEVER.pdf,"Provide details of measures for the well-being of employees % of employees covered by Health insurance Accident insurance Maternity benefits Paternity benefits Day-care facilities Total Number Number Number Number Number Category (A) (B) % (B/A) (C) % (C/A) (D) % (D/A) (E) % (E/A) (F) % (F/A) Permanent employees Male 5,477 5,477 100% 5,477 100% - - 5,173 94.5% 5,028 91.8% Female 2,216 2,216 100% 2,216 100% 2,216 100% - - 1,726 77.9% Total 7,693 7,693 100% 7,693 100% 2,216 100% 5,173 94.5% 6,754 87.8% Other than permanent employees Male 266 252 94.7% 215 80.8% - - 248 93.2% - - Female 243 233 95.9% 212 87.2% 243 100% - - - - Total 509 485 95.3% 427 83.9% 243 100% 248 93.2% - - EI-1.",,0.6044214963912964,Neutral,0.1208842992782592
UNILEVER,UNILEVER.pdf,"Details of measures for the well-being of workers % of workers covered by Health insurance Accident insurance Maternity benefits Paternity benefits Day-care facilities Total Number Number Number Number Number Category (A) (B) % (B/A) (C) % (C/A) (D) % (D/A) (E) % (E/A) (F) % (F/A) Permanent workers Male 10,373 10,373 100% 10,373 100% - - 10,373 100% 10,354 99.8% Female 736 736 100% 736 100% 736 100% - - 736 100% Total 11,109 11,109 100% 11,109 100% 736 100% 10,373 100% 11,090 99.8%** Other than permanent workers Male 6,479 6,479 100% 6,479 100% - - - - 6,466 99.8% Female 877 877 100% 877 100% 877 100% - - 870 99.2% Total 7,356 7,356 100%* 7,356 100% 877 100% - - 7,336 99.8%** *Health insurance coverage as per ESI for other than Permanent Worker is 100% in all locations where ESIC is applicable as per statutory requirements.",,0.6819044947624207,Neutral,0.1363808989524841
UNILEVER,UNILEVER.pdf,"Of the 27 operating factories under the scope of reporting, 7 factories are in locations where there is no ESI coverage **One of our site i.e.",Social,0.9373395442962646,Neutral,0.1874679088592529
UNILEVER,UNILEVER.pdf,Tatapuram have less than 50 workers which do not meet the minimum threshold for running a day care centre.,Social,0.9893400073051452,Neutral,0.197868001461029
UNILEVER,UNILEVER.pdf,"This is also in line with the requirements of Section 11A of Maternity Benefit (Amendment) Act, 2017 INTEGRATED REPORT 2024-25 37 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE EI-1.",Social,0.6835922002792358,Neutral,0.1367184400558471
UNILEVER,UNILEVER.pdf,"c. Spending on measures towards well-being of employees and workers (including permanent and other than permanent) in the following format: Parameter FY 2024-25 FY 2023-24 Cost incurred on well-being measures as a % of total revenue of the company 0.2% 0.2% * Following costs are considered: Health and accident insurance premium, maternity and paternity leave cost, day care cost and staff welfare expenses relating to wellbeing EI-2.",Social,0.7936019897460938,Neutral,0.1587203979492187
UNILEVER,UNILEVER.pdf,"Details of retirement benefits, for current and previous financial years FY 2024-25 FY 2023-24 No.",Social,0.5567288398742676,Neutral,0.1113457679748535
UNILEVER,UNILEVER.pdf,of workers Deducted and No.,Social,0.9516555070877076,Neutral,0.1903311014175415
UNILEVER,UNILEVER.pdf,"of workers Deducted and covered as a % of covered as a % of deposited with the covered as a % of covered as a % of deposited with the Benefits total employees total workers authority (Y/N/NA) total employees total workers authority (Y/N/NA) PF 100.0% 100.0% Yes 100.0% 100.0% Yes Gratuity 100.0% 100.0% Not applicable 100.0% 100.0% Not applicable ESI* 1.0% 0.2% Yes 1.9% 1.2% Yes *As per the ESI regulation, 100% of the eligible employees and workers have been covered under the benefits EI-3.",,0.515454888343811,Neutral,0.1030909776687622
UNILEVER,UNILEVER.pdf,"Are the premises/offices of the entity Additionally, we are preparing the remaining factories accessible to differently-abled employees and offices for accessibility infrastructure and aim to achieve certification for 100% of our sites with the Minimum and workers, as per the requirements of Mandatory Standards required under the Persons with the Rights of Persons with Disabilities Act, Disabilities Act.",Social,0.9856483936309814,Neutral,0.1971296787261963
UNILEVER,UNILEVER.pdf,We believe that accessibility is an essential 2016?,Social,0.8316279053688049,Neutral,0.166325581073761
UNILEVER,UNILEVER.pdf,"If not, whether any steps are being aspect of social responsibility and are persistent in our taken by the entity in this regard.",Social,0.9300922751426696,Neutral,0.1860184550285339
UNILEVER,UNILEVER.pdf,efforts to create an inclusive environment for everyone.,Environmental,0.8025144934654236,Neutral,0.1605028986930847
UNILEVER,UNILEVER.pdf,We recognise the importance of meeting the requirements EI-4.,Social,0.3981918096542358,Neutral,0.0796383619308471
UNILEVER,UNILEVER.pdf,"Does the entity have an equal of the Rights of Persons with Disabilities Act, 2016 and are taking proactive steps to support the needs of individuals opportunity policy as per the Rights of with disabilities.",Social,0.9826341271400452,Neutral,0.196526825428009
UNILEVER,UNILEVER.pdf,"Our Company has implemented various Persons with Disabilities Act, 2016?",Social,0.9637226462364196,Neutral,0.1927445292472839
UNILEVER,UNILEVER.pdf,"If so, measures to provide disabled-accessible infrastructure.",Social,0.9704719185829164,Neutral,0.1940943837165832
UNILEVER,UNILEVER.pdf,In provide a weblink to the policy.,,0.6920259594917297,Neutral,0.1384051918983459
UNILEVER,UNILEVER.pdf,"our various factories and offices, we have installed: Yes, we have an equal employment opportunity policy, • Ramps which can be referred to on https://www.hul.co.in/ • Lowered reception desk for wheelchair access investors/corporate-governance/policies/hr-policies/.",Social,0.8892901539802551,Neutral,0.177858030796051
UNILEVER,UNILEVER.pdf,"• Elevator voice annunciator We continue to believe that our policies regarding equal • Evacuation chair employment opportunities are necessary not only to • Automated sliding doors to support mobility comply with state and local laws and obligations, but also • Tactile flooring and Braille signages because they are in line with our core values and represent an important contribution to the communities in which • Induction loop system we live and work.",Social,0.9708601236343384,Neutral,0.1941720247268676
UNILEVER,UNILEVER.pdf,"We have set clear goals to eliminate • All gender accessible toilets, fire alarm freshers bias and discrimination in our policies and practices, and accessible guest rooms accelerate diverse representation in our workforce, and remove barriers for people with disabilities.",Social,0.9806591272354126,Neutral,0.1961318254470825
UNILEVER,UNILEVER.pdf,Return to work and retention rates of permanent employees and workers that took parental leave.,Social,0.9877681136131288,Neutral,0.1975536227226257
UNILEVER,UNILEVER.pdf,"We understand the needs of our employees, who are planning to or have recently become parents, to take paid leave to experience this beautiful phase and nurture a bond with their young child.",Social,0.9906241297721864,Neutral,0.1981248259544372
UNILEVER,UNILEVER.pdf,We also extend maternity and paternity leave with full pay and benefits to parents legally adopting a child.,Social,0.989164650440216,Neutral,0.1978329300880432
UNILEVER,UNILEVER.pdf,"We also extend this benefit to same-sex partners, where the partner who is a primary caregiver is eligible for paid leave and benefits as applicable for maternity, and the secondary caregiver is eligible for paid leave and benefits as applicable for paternity.",Social,0.9884459972381592,Neutral,0.1976891994476318
UNILEVER,UNILEVER.pdf,"Additionally, we offer extended caregiver leave and foster care leave to support our employees in various parenting roles.",Social,0.9912603497505188,Neutral,0.1982520699501037
UNILEVER,UNILEVER.pdf,Permanent employees Permanent workers (FY 2024-25) (FY 2024-25) Return-to-work Retention Return-to-work Retention Gender rate rate rate rate Male 100.0% 84.3% 100.0% 98.1% Female 96.6% 77.5% 95.8% 92.3% Total 98.5% 82.6% 99.0% 97.0% 38 HINDUSTAN UNILEVER LIMITED EI-6.,Social,0.7183927297592163,Neutral,0.1436785459518432
